38.88	708
38.97	740
39	732
39.06	744
39.12	780
39.4	912
39.49	864
39.56	1120
39.68	1150
39.94	1340
40.06	1540
40.13	1520
40.26	1840
40.29	1780
40.39	2000
40.65	2280
40.85	2560
40.85	2700
40.92	2640
40.98	2760
41.19	2660
41.19	2720
41.19	2740
41.25	2720
41.25	2720
41.32	2620
41.32	2560
41.39	2240
41.6	1960
41.67	1800
41.67	2000
41.74	1690
41.74	1840
41.88	1600
41.91	1420
41.95	1340
42.09	1260
42.3	984
42.37	920
42.44	896
42.52	832
42.74	432
43.18	400
43.33	296
