MIN=0	0	-10	0	0	0	0	0	
MAX=160	10	10	1	1	7	100	5	
SCALE=50	2.5	5	0.5	0.5	5	50	1	
DEC=1	2	2	0	0	2	1	3	
DEF="Time" t / s	"Resistance" R_A1 / k&W	"Voltage" U_B1 / V	"Relay" R_1	"Voltage Source" S_1	"Voltage" U_B2 / V	"ang" ang	"Frequency" f / Hz	
0	6.725	0.345	0	0	0.113137085	-90.25719555	NAN	
0.1	6.725	-2.15	1	0	0.1232882801	-90.25719555	NAN	
0.201	6.725	-2.15	1	0	0.1334166406	-90.25719555	NAN	
0.301	6.725	-2.15	1	0	0.146116392	-90.25719555	NAN	
0.401	6.725	-2.15	1	0	0.1913112647	-90.25719555	NAN	
0.501	6.715	-2.15	1	0	0.2594224354	-89.86499733	NAN	
0.601	6.705	-2.15	1	0	0.28	-89.47279911	NAN	
0.701	6.7	-2.15	1	0	0.2745906044	-89.2767	NAN	
0.801	6.7	-2.15	1	0	0.1804161855	-89.2767	NAN	
0.901	6.7	-2.15	1	0	0.1798610575	-89.2767	NAN	
1.001	6.7	-2.15	1	0	0.1679285562	-89.2767	NAN	
1.101	6.7	-2.15	1	0	0.1164044673	-89.2767	NAN	
1.201	6.685	-2.15	1	0	0.0891627725	-88.68840267	NAN	
1.301	6.685	-2.15	1	0	0.09055385138	-88.68840267	NAN	
1.401	6.675	-2.15	1	0	0.1137980668	-88.29620445	NAN	
1.501	6.67	-2.15	1	0	0.07449832213	-88.10010534	NAN	
1.601	6.67	-2.15	1	0	0.0692820323	-88.10010534	NAN	
1.701	6.665	-2.15	1	0	0.08246211251	-87.90400623	NAN	
1.801	6.665	-2.15	1	0	0.05700877125	-87.90400623	NAN	
1.901	6.665	-2.15	1	0	0.05916079783	-87.90400623	NAN	
2.001	6.655	-2.15	1	0	0.0331662479	-87.51180801	NAN	
2.101	6.65	-2.15	1	0	0.05873670062	-87.3157089	NAN	
2.201	6.65	-2.15	1	0	0.09027735043	-87.3157089	NAN	
2.301	6.645	-2.15	1	0	0.1046422477	-87.11960979	NAN	
2.401	6.64	-2.15	1	0	0.1170469991	-86.92351068	NAN	
2.501	6.635	-2.15	1	0	0.1027131929	-86.72741157	NAN	
2.601	6.63	-2.15	1	0	0.07968688725	-86.53131246	NAN	
2.701	6.635	-2.15	1	0	0.05830951895	-86.72741157	NAN	
2.801	6.63	-2.15	1	0	0.08276472679	-86.53131246	NAN	
2.901	6.62	-2.15	1	0	0.1036822068	-86.13911424	NAN	
3.001	6.615	-2.15	1	0	0.1234908904	-85.94301513	NAN	
3.101	6.61	-2.15	1	0	0.1002496883	-85.74691602	NAN	
3.201	6.61	-2.15	1	0	0.08246211251	-85.74691602	NAN	
3.301	6.61	-2.15	1	0	0.04183300133	-85.74691602	NAN	
3.401	6.61	-2.15	1	0	0.06480740698	-85.74691602	NAN	
3.501	6.605	-2.15	1	0	0.05830951895	-85.55081691	NAN	
3.601	6.6	-2.15	1	0	0.03082207001	-85.3547178	NAN	
3.701	6.595	-2.15	1	0	0.04242640687	-85.15861869	NAN	
3.801	6.59	-2.15	1	0	0.04358898944	-84.96251958	NAN	
3.901	6.59	-2.15	1	0	0.05385164807	-84.96251958	NAN	
4.001	6.58	-2.15	1	0	0.0331662479	-84.57032136	NAN	
4.101	6.575	-2.15	1	0	0.0474341649	-84.37422225	NAN	
4.201	6.575	-2.15	1	0	0.0703562364	-84.37422225	NAN	
4.301	6.57	-2.15	1	0	0.0891627725	-84.17812314	NAN	
4.401	6.565	-2.15	1	0	0.1437010786	-83.98202403	NAN	
4.501	6.565	-2.15	1	0	0.1680773631	-83.98202403	NAN	
4.601	6.565	-2.15	1	0	0.3153569406	-83.98202403	NAN	
4.701	6.565	-2.15	1	0	0.3289376841	-83.98202403	NAN	
4.801	6.555	-2.15	1	0	0.2840774542	-83.58982581	NAN	
4.901	6.545	-2.15	1	0	0.2414539294	-83.19762759	NAN	
5.001	6.545	-2.15	1	0	0.1743559577	-83.19762759	NAN	
5.101	6.54	-2.15	1	0	0.1242980289	-83.00152848	NAN	
5.201	6.54	-2.15	1	0	0.1051189802	-83.00152848	NAN	
5.301	6.535	-2.15	1	0	0.1341640786	-82.80542937	NAN	
5.401	6.53	-2.15	1	0	0.1193733639	-82.60933026	NAN	
5.501	6.53	-2.15	1	0	0.08154753215	-82.60933026	NAN	
5.601	6.53	-2.15	1	0	0.05700877125	-82.60933026	NAN	
5.701	6.515	-2.15	1	0	0.04123105626	-82.02103293	NAN	
5.801	6.515	-2.15	1	0	0.05522680509	-82.02103293	NAN	
5.901	6.515	-2.15	1	0	0.085732141	-82.02103293	NAN	
6.001	6.5	-2.15	1	0	0.1280624847	-81.4327356	NAN	
6.101	6.5	-2.15	1	0	0.1894729532	-81.4327356	NAN	
6.201	6.495	-2.15	1	0	0.2416609195	-81.23663649	NAN	
6.301	6.495	-2.15	1	0	0.2604803256	-81.23663649	NAN	
6.401	6.485	-2.15	1	0	0.3009152705	-80.84443827	NAN	
6.501	6.485	-2.15	1	0	0.2917190429	-80.84443827	NAN	
6.601	6.48	-2.15	1	0	0.2893095228	-80.64833916	NAN	
6.701	6.475	-2.15	1	0	0.2785677655	-80.45224005	NAN	
6.801	6.475	-2.15	1	0	0.2108316864	-80.45224005	NAN	
6.901	6.47	-2.15	1	0	0.1336038922	-80.25614094	NAN	
7.001	6.47	-2.15	1	0	0.09772410143	-80.25614094	NAN	
7.101	6.47	-2.15	1	0	0.04062019202	-80.25614094	NAN	
7.201	6.46	-2.15	1	0	0.04	-79.86394272	NAN	
7.301	6.455	-2.15	1	0	0.03082207001	-79.66784361	NAN	
7.401	6.455	-2.15	1	0	0.02549509757	-79.66784361	NAN	
7.501	6.445	-2.15	1	0	0.04949747468	-79.27564539	NAN	
7.601	6.445	-2.15	1	0	0.05049752469	-79.27564539	NAN	
7.701	6.445	-2.15	1	0	0.04472135955	-79.27564539	NAN	
7.801	6.435	-2.15	1	0	0.05	-78.88344717	NAN	
7.901	6.425	-2.15	1	0	0.04949747468	-78.49124895	NAN	
8.001	6.425	-2.15	1	0	0.06708203932	-78.49124895	NAN	
8.101	6.425	-2.15	1	0	0.09460443964	-78.49124895	NAN	
8.201	6.42	-2.15	1	0	0.1274754878	-78.29514984	NAN	
8.301	6.415	-2.15	1	0	0.1843908891	-78.09905073	NAN	
8.401	6.415	-2.15	1	0	0.2163330765	-78.09905073	NAN	
8.501	6.41	-2.15	1	0	0.2587469807	-77.90295162	NAN	
8.601	6.41	-2.15	1	0	0.2583602137	-77.90295162	NAN	
8.701	6.41	-2.15	1	0	0.2095232684	-77.90295162	NAN	
8.801	6.395	-2.15	1	0	0.1981161276	-77.31465429	NAN	
8.901	6.39	-2.15	1	0	0.2456623699	-77.11855518	NAN	
9.001	6.39	-2.15	1	0	0.2323790008	-77.11855518	NAN	
9.101	6.39	-2.15	1	0	0.2293468988	-77.11855518	NAN	
