MIN=0	0	-10	0	0	0	0	0	
MAX=160	10	10	1	1	7	100	5	
SCALE=50	2.5	5	0.5	0.5	5	50	1	
DEC=1	2	2	0	0	2	1	3	
DEF="Time" t / s	"Resistance" R_A1 / k&W	"Voltage" U_B1 / V	"Relay" R_1	"Voltage Source" S_1	"Voltage" U_B2 / V	"ang" ang	"Frequency" f / Hz	
0	2.135	2.155	1	0	0.153622915	89.76178743	NAN	
0.1	2.14	2.155	1	0	0.0938083152	89.56568832	NAN	
0.2	2.14	2.155	1	0	0.1224744871	89.56568832	NAN	
0.3	2.145	2.155	1	0	0.1391042774	89.36958921	NAN	
0.4	2.15	2.155	1	0	0.1051189802	89.1734901	NAN	
0.5	2.15	2.16	1	0	0.06519202405	89.1734901	NAN	
0.6	2.155	2.155	1	0	0.05477225575	88.97739099	NAN	
0.7	2.16	2.16	1	0	0.03674234614	88.78129188	NAN	
0.8	2.165	2.16	1	0	0.02549509757	88.58519277	NAN	
0.9	2.165	2.155	1	0	0.07549834435	88.58519277	NAN	
1	2.17	2.155	1	0	0.06519202405	88.38909366	NAN	
1.1	2.175	2.155	1	0	0.03391164992	88.19299455	NAN	
1.2	2.175	2.155	1	0	0.04582575695	88.19299455	NAN	
1.3	2.18	2.155	1	0	0.06519202405	87.99689544	NAN	
1.4	2.185	2.155	1	0	0.085732141	87.80079633	NAN	
1.5	2.19	2.155	1	0	0.0790569415	87.60469722	NAN	
1.6	2.195	2.155	1	0	0.09027735043	87.40859811	NAN	
1.7	2.195	2.155	1	0	0.1083974169	87.40859811	NAN	
1.8	2.2	2.155	1	0	0.09949874371	87.212499	NAN	
1.9	2.205	2.155	1	0	0.0608276253	87.01639989	NAN	
2	2.215	2.155	1	0	0.07681145748	86.62420167	NAN	
2.1	2.215	2.16	1	0	0.04062019202	86.62420167	NAN	
2.2	2.215	2.155	1	0	0.05385164807	86.62420167	NAN	
2.3	2.22	2.155	1	0	0.07516648189	86.42810256	NAN	
2.4	2.22	2.155	1	0	0.07106335202	86.42810256	NAN	
2.5	2.225	2.16	1	0	0.1539480432	86.23200345	NAN	
2.6	2.23	2.155	1	0	0.1126942767	86.03590434	NAN	
2.7	2.235	2.155	1	0	0.08062257748	85.83980523	NAN	
2.8	2.235	2.155	1	0	0.08154753215	85.83980523	NAN	
2.9	2.24	2.155	1	0	0.1012422837	85.64370612	NAN	
3	2.245	2.155	1	0	0.08544003745	85.44760701	NAN	
3.1	2.245	2.155	1	0	0.08336666	85.44760701	NAN	
3.2	2.25	2.155	1	0	0.1077032961	85.2515079	NAN	
3.3	2.255	2.155	1	0	0.09539392014	85.05540879	NAN	
3.4	2.26	2.16	1	0	0.1142365966	84.85930968	NAN	
3.5	2.265	2.155	1	0	0.1467991826	84.66321057	NAN	
3.6	2.265	2.155	1	0	0.09823441352	84.66321057	NAN	
3.7	2.27	2.155	1	0	0.07	84.46711146	NAN	
3.8	2.27	2.155	1	0	0.09974968672	84.46711146	NAN	
3.9	2.275	2.155	1	0	0.1055935604	84.27101235	NAN	
4	2.28	2.155	1	0	0.1307669683	84.07491324	NAN	
4.1	2.285	2.155	1	0	0.2268259244	83.87881413	NAN	
4.2	2.29	2.155	1	0	0.2505992817	83.68271502	NAN	
4.3	2.295	2.155	1	0	0.3368976106	83.48661591	NAN	
4.4	2.3	2.155	1	0	0.44	83.2905168	NAN	
4.5	2.305	2.155	1	0	0.4205948169	83.09441769	NAN	
4.6	2.305	2.155	1	0	0.5212485012	83.09441769	NAN	
4.7	2.31	2.155	1	0	0.3513545218	82.89831858	NAN	
4.8	2.31	2.16	1	0	0.3869754514	82.89831858	NAN	
4.9	2.315	2.155	1	0	0.2631539473	82.70221947	NAN	
5	2.32	2.155	1	0	0.2921472232	82.50612036	NAN	
5.1	2.32	2.16	1	0	0.288444102	82.50612036	NAN	
5.2	2.32	2.16	1	0	0.3200781155	82.50612036	NAN	
5.3	2.33	2.155	1	0	0.1878829423	82.11392214	NAN	
5.4	2.34	2.155	1	0	0.2989983278	81.72172392	NAN	
5.5	2.345	2.155	1	0	0.1794435844	81.52562481	NAN	
5.6	2.345	2.155	1	0	0.1922238279	81.52562481	NAN	
5.7	2.35	2.155	1	0	0.14	81.3295257	NAN	
5.8	2.35	2.155	1	0	0.1352774926	81.3295257	NAN	
5.9	2.35	2.155	1	0	0.1122497216	81.3295257	NAN	
6	2.355	2.155	1	0	0.09669539803	81.13342659	NAN	
6.1	2.365	2.16	1	0	0.07314369419	80.74122837	NAN	
6.2	2.37	2.155	1	0	0.08185352772	80.54512926	NAN	
6.3	2.375	2.155	1	0	0.0632455532	80.34903015	NAN	
6.4	2.375	2.16	1	0	0.1022252415	80.34903015	NAN	
6.5	2.38	2.155	1	0	0.1093160555	80.15293104	NAN	
6.6	2.385	2.155	1	0	0.1307669683	79.95683193	NAN	
6.7	2.39	2.155	1	0	0.12489996	79.76073282	NAN	
6.8	2.39	2.155	1	0	0.1378404875	79.76073282	NAN	
6.9	2.395	2.155	1	0	0.1240967365	79.56463371	NAN	
7	2.4	2.155	1	0	0.1901315334	79.3685346	NAN	
7.1	2.4	2.155	1	0	0.2166794868	79.3685346	NAN	
7.2	2.405	2.155	1	0	0.2219234102	79.17243549	NAN	
7.3	2.41	2.16	1	0	0.3284813541	78.97633638	NAN	
7.4	2.415	2.155	1	0	0.3438022688	78.78023727	NAN	
7.5	2.415	2.155	1	0	0.4192254763	78.78023727	NAN	
7.6	2.42	2.155	1	0	0.4550824101	78.58413816	NAN	
7.7	2.425	2.155	1	0	0.5512712581	78.38803905	NAN	
7.8	2.43	2.155	1	0	0.5903812328	78.19193994	NAN	
7.9	2.435	2.155	1	0	0.5538050198	77.99584083	NAN	
8	2.44	2.155	1	0	0.5767581816	77.79974172	NAN	
8.1	2.44	2.155	1	0	0.5406939985	77.79974172	NAN	
8.2	2.44	2.16	1	0	0.5290557627	77.79974172	NAN	
8.3	2.445	2.155	1	0	0.5329165038	77.60364261	NAN	
8.4	2.45	2.155	1	0	0.620604544	77.4075435	NAN	
8.5	2.455	2.155	1	0	0.4692014493	77.21144439	NAN	
8.6	2.455	2.16	1	0	0.5023445033	77.21144439	NAN	
8.7	2.46	2.16	1	0	0.4193447269	77.01534528	NAN	
8.8	2.465	2.155	1	0	0.3473470887	76.81924617	NAN	
8.9	2.47	2.155	1	0	0.3813135193	76.62314706	NAN	
9	2.475	2.155	1	0	0.4044131551	76.42704795	NAN	
9.1	2.475	2.155	1	0	0.2248332716	76.42704795	NAN	
9.2	2.48	2.155	1	0	0.2009975124	76.23094884	NAN	
9.3	2.485	2.155	1	0	0.2586503431	76.03484973	NAN	
9.4	2.49	2.155	1	0	0.1309580085	75.83875062	NAN	
9.5	2.49	2.16	1	0	0.1438749457	75.83875062	NAN	
9.6	2.495	2.155	1	0	0.07280109889	75.64265151	NAN	
9.7	2.5	2.155	1	0	0.05916079783	75.4465524	NAN	
