MIN=0	-1	-10	-20
MAX=20	1	10	120
SCALE=20	0.5	5	50
DEC=1	3	2	1
DEF="Time" t / s	"Current" I_A2 / A	"Voltage" U_B2 / V	"Temperature" &J_A12 / °C
13.201	0.015	2.075	42.0685233174999
13.3	0.0145	2.075	42.0685233174999
13.4	0.0145	2.075	42.0685233174999
13.501	0.0145	2.075	42.0685233174999
13.599	0.0145	2.075	42.0685233174999
13.701	0.0145	2.075	42.1663184394511
13.801	0.014	2.075	42.0685233174999
13.901	0.014	2.075	42.0685233174999
13.999	0.014	2.075	42.0685233174999
14.101	0.014	2.075	42.0685233174999
14.2	0.014	2.075	42.0685233174999
14.301	0.014	2.075	42.0685233174999
