MIN=0	-1	-10	-20
MAX=14.142135623731	1	10	120
SCALE=14.142135623731	0.5	5	50
DEC=1	3	2	1
DEF="Time" t / s	"Current" I_A2 / A	"Voltage" U_B2 / V	"Temperature" &J_A12 / °C
0	0.041	0.02	29.4904767639332
0.1	0.041	0.02	29.4904767639332
0.2	0.0405	0.02	29.4904767639332
0.3	0.041	0.02	29.589479233069
0.401	0.041	0.02	29.589479233069
0.5	0.0415	0.02	29.4904767639332
0.6	0.041	0.025	29.4904767639332
0.7	0.041	0.04	29.4904767639332
0.799	0.041	0.055	29.4904767639332
0.9	0.041	0.075	29.4904767639332
1	0.041	0.095	29.589479233069
1.099	0.041	0.115	29.589479233069
1.2	0.041	0.13	29.589479233069
1.3	0.041	0.145	29.589479233069
1.4	0.04	0.16	29.589479233069
1.5	0.041	0.17	29.589479233069
1.599	0.041	0.18	29.4904767639332
1.701	0.0405	0.19	29.589479233069
1.801	0.0405	0.205	29.589479233069
1.9	0.0405	0.22	29.589479233069
2	0.0405	0.24	29.589479233069
2.1	0.0405	0.255	29.589479233069
2.2	0.0405	0.265	29.589479233069
2.299	0.0405	0.28	29.589479233069
2.4	0.0405	0.295	29.4904767639332
2.5	0.0405	0.31	29.4904767639332
2.601	0.041	0.325	29.4904767639332
2.7	0.0405	0.335	29.4904767639332
2.799	0.0405	0.355	29.4904767639332
2.9	0.0405	0.37	29.589479233069
3.002	0.0405	0.38	29.4904767639332
3.1	0.0405	0.38	29.589479233069
3.2	0.0405	0.395	29.589479233069
3.301	0.0405	0.405	29.589479233069
3.4	0.0405	0.425	29.589479233069
3.5	0.0405	0.455	29.589479233069
3.6	0.0405	0.445	29.589479233069
3.7	0.0405	0.44	29.4904767639332
3.801	0.0405	0.44	29.589479233069
3.901	0.0405	0.44	29.589479233069
4	0.0405	0.44	29.589479233069
4.1	0.0405	0.44	29.589479233069
4.2	0.0405	0.455	29.589479233069
4.3	0.0405	0.47	29.589479233069
4.401	0.0405	0.485	29.589479233069
4.5	0.0405	0.515	29.589479233069
4.6	0.0405	0.565	29.589479233069
4.701	0.0405	0.595	29.589479233069
4.8	0.0405	0.625	29.589479233069
4.9	0.0405	0.655	29.589479233069
5.001	0.0405	0.69	29.589479233069
5.1	0.0405	0.725	29.589479233069
5.201	0.0405	0.75	29.4904767639332
5.3	0.0405	0.78	29.589479233069
5.401	0.0405	0.82	29.589479233069
5.5	0.04	0.865	29.589479233069
5.6	0.04	0.915	29.589479233069
5.701	0.04	0.955	29.589479233069
5.8	0.04	0.995	29.589479233069
5.9	0.04	1.04	29.589479233069
6.001	0.04	1.08	29.589479233069
6.1	0.04	1.13	29.589479233069
6.2	0.04	1.175	29.589479233069
6.3	0.0395	1.21	29.589479233069
6.4	0.0395	1.25	29.589479233069
6.5	0.0395	1.29	29.589479233069
6.6	0.0395	1.33	29.589479233069
6.7	0.039	1.37	29.589479233069
6.8	0.039	1.37	29.589479233069
6.9	0.0385	1.405	29.589479233069
7	0.0385	1.44	29.589479233069
7.1	0.038	1.48	29.589479233069
7.2	0.0375	1.52	29.589479233069
7.3	0.037	1.55	29.589479233069
7.4	0.037	1.57	29.589479233069
7.5	0.0365	1.595	29.589479233069
7.601	0.0365	1.595	29.4904767639332
7.701	0.0365	1.595	29.589479233069
7.802	0.0365	1.595	29.589479233069
7.899	0.0365	1.595	29.589479233069
8.001	0.0365	1.595	29.589479233069
8.1	0.0365	1.595	29.589479233069
8.201	0.0365	1.595	29.589479233069
8.3	0.0365	1.605	29.589479233069
8.401	0.036	1.62	29.589479233069
8.5	0.0355	1.635	29.589479233069
8.6	0.0345	1.69	29.589479233069
8.701	0.0335	1.75	29.589479233069
8.8	0.0325	1.77	29.589479233069
8.9	0.032	1.79	29.589479233069
9	0.0315	1.805	29.589479233069
9.101	0.0305	1.83	29.589479233069
9.2	0.0295	1.855	29.589479233069
9.3	0.0285	1.875	29.589479233069
9.4	0.027	1.89	29.589479233069
9.499	0.026	1.91	29.589479233069
9.6	0.025	1.92	29.589479233069
9.701	0.0245	1.925	29.589479233069
9.8	0.024	1.935	29.589479233069
9.9	0.023	1.94	29.589479233069
10.001	0.022	1.95	29.589479233069
10.1	0.0205	1.965	29.589479233069
10.201	0.02	1.97	29.4904767639332
10.3	0.0195	1.975	29.589479233069
10.4	0.0195	1.98	29.589479233069
10.5	0.0185	1.985	29.589479233069
10.6	0.018	1.985	29.4904767639332
10.7	0.0175	1.99	29.589479233069
10.801	0.017	1.995	29.589479233069
10.9	0.0165	1.995	29.589479233069
11	0.016	2	29.589479233069
11.1	0.0155	2	29.589479233069
11.201	0.015	2.005	29.589479233069
11.3	0.015	2.005	29.589479233069
11.4	0.0145	2.01	29.4904767639332
11.499	0.014	2.01	29.589479233069
11.6	0.014	2.015	29.589479233069
11.701	0.014	2.015	29.589479233069
11.8	0.014	2.015	29.4904767639332
11.9	0.014	2.015	29.589479233069
12.001	0.014	2.015	29.589479233069
12.1	0.014	2.015	29.589479233069
12.2	0.014	2.015	29.589479233069
12.3	0.014	2.015	29.589479233069
12.4	0.014	2.015	29.589479233069
12.501	0.014	2.015	29.589479233069
12.6	0.014	2.015	29.589479233069
12.7	0.014	2.015	29.589479233069
