MIN=0	-1	-10	-20
MAX=14.142135623731	1	10	120
SCALE=14.142135623731	0.5	5	50
DEC=1	3	2	1
DEF="Time" t / s	"Current" I_A2 / A	"Voltage" U_B2 / V	"Temperature" &J_A12 / °C
0	0.028	0.015	29.5416554381975
0.1	0.028	0.015	29.5416554381975
0.201	0.028	0.015	29.5416554381975
0.3	0.028	0.015	29.5416554381975
0.4	0.028	0.015	29.4426529690617
0.501	0.028	0.02	29.5416554381975
0.6	0.028	0.03	29.5416554381975
0.7	0.028	0.04	29.5416554381975
0.799	0.028	0.04	29.5416554381975
0.899	0.028	0.05	29.5416554381975
1	0.028	0.06	29.4426529690617
1.1	0.028	0.07	29.5416554381975
1.2	0.028	0.075	29.5416554381975
1.3	0.028	0.085	29.5416554381975
1.4	0.028	0.095	29.5416554381975
1.5	0.0285	0.105	29.5416554381975
1.601	0.0285	0.115	29.4426529690617
1.7	0.028	0.12	29.4426529690617
1.8	0.028	0.13	29.4426529690617
1.899	0.028	0.14	29.5416554381975
2	0.028	0.155	29.4426529690617
2.101	0.028	0.165	29.4426529690617
2.2	0.028	0.18	29.4426529690617
2.299	0.028	0.19	29.4426529690617
2.4	0.028	0.205	29.4426529690617
2.5	0.028	0.225	29.4426529690617
2.6	0.028	0.24	29.4426529690617
2.7	0.0285	0.25	29.4426529690617
2.799	0.028	0.265	29.4426529690617
2.9	0.028	0.275	29.4426529690617
3	0.028	0.285	29.4426529690617
3.101	0.028	0.29	29.4426529690617
3.2	0.028	0.29	29.4426529690617
3.301	0.028	0.29	29.4426529690617
3.401	0.028	0.29	29.4426529690617
3.499	0.028	0.29	29.4426529690617
3.6	0.028	0.29	29.4426529690617
3.7	0.028	0.29	29.4426529690617
3.8	0.028	0.29	29.4426529690617
3.9	0.028	0.295	29.4426529690617
4	0.0285	0.305	29.4426529690617
4.101	0.028	0.325	29.4426529690617
4.2	0.028	0.345	29.4426529690617
4.3	0.028	0.38	29.4426529690617
4.4	0.028	0.415	29.4426529690617
4.499	0.028	0.44	29.4426529690617
4.601	0.028	0.465	29.4426529690617
4.7	0.028	0.465	29.4426529690617
4.8	0.0285	0.49	29.4426529690617
4.9	0.028	0.51	29.4426529690617
5	0.028	0.525	29.4426529690617
5.101	0.028	0.545	29.4426529690617
5.2	0.028	0.575	29.4426529690617
5.3	0.028	0.6	29.4426529690617
5.401	0.028	0.63	29.4426529690617
5.5	0.028	0.655	29.4426529690617
5.6	0.028	0.68	29.4426529690617
5.701	0.028	0.705	29.4426529690617
5.8	0.028	0.735	29.4426529690617
5.9	0.028	0.765	29.4426529690617
6.001	0.028	0.795	29.4426529690617
6.1	0.0275	0.82	29.4426529690617
6.2	0.0275	0.84	29.4426529690617
6.301	0.0275	0.87	29.4426529690617
6.4	0.0275	0.895	29.4426529690617
6.5	0.0275	0.915	29.4426529690617
6.6	0.0275	0.945	29.4426529690617
6.699	0.0275	0.965	29.4426529690617
6.8	0.0275	0.99	29.4426529690617
6.9	0.0275	1.01	29.4426529690617
7	0.0275	1.035	29.4426529690617
7.101	0.0275	1.06	29.4426529690617
7.2	0.0275	1.09	29.4426529690617
7.301	0.0275	1.12	29.4426529690617
7.4	0.027	1.145	29.4426529690617
7.5	0.027	1.175	29.4426529690617
7.599	0.027	1.17	29.4426529690617
7.7	0.0265	1.24	29.4426529690617
7.801	0.0265	1.225	29.4426529690617
7.9	0.027	1.21	29.4426529690617
8	0.0275	1.21	29.4426529690617
8.1	0.027	1.21	29.4426529690617
8.2	0.027	1.2	29.4426529690617
8.3	0.027	1.2	29.4426529690617
8.4	0.027	1.2	29.4426529690617
8.501	0.027	1.2	29.4426529690617
8.6	0.0265	1.23	29.4426529690617
8.7	0.026	1.35	29.4426529690617
8.8	0.025	1.45	29.4426529690617
8.9	0.025	1.47	29.4426529690617
9	0.0245	1.5	29.4426529690617
9.101	0.0245	1.52	29.4426529690617
9.2	0.024	1.54	29.4426529690617
9.301	0.024	1.57	29.4426529690617
9.4	0.023	1.61	29.4426529690617
9.501	0.0225	1.64	29.4426529690617
9.601	0.0225	1.665	29.4426529690617
9.7	0.022	1.69	29.4426529690617
9.8	0.021	1.715	29.4426529690617
9.9	0.021	1.73	29.4426529690617
10.001	0.0205	1.75	29.4426529690617
10.1	0.0195	1.78	29.4426529690617
10.2	0.019	1.795	29.4426529690617
10.301	0.0185	1.805	29.4426529690617
10.4	0.018	1.82	29.4426529690617
10.499	0.0175	1.835	29.4426529690617
10.6	0.017	1.845	29.4426529690617
10.7	0.016	1.86	29.4426529690617
10.801	0.016	1.865	29.4426529690617
10.9	0.0155	1.87	29.4426529690617
11	0.015	1.88	29.4426529690617
11.101	0.0145	1.885	29.4426529690617
11.201	0.014	1.895	29.4426529690617
11.3	0.0135	1.9	29.4426529690617
11.4	0.0135	1.91	29.4426529690617
11.5	0.013	1.91	29.4426529690617
11.599	0.013	1.91	29.4426529690617
11.7	0.013	1.91	29.4426529690617
11.8	0.013	1.91	29.4426529690617
11.901	0.013	1.91	29.4426529690617
11.999	0.013	1.91	29.4426529690617
12.1	0.013	1.91	29.4426529690617
12.2	0.013	1.91	29.4426529690617
12.301	0.013	1.91	29.4426529690617
12.401	0.013	1.91	29.5416554381975
12.5	0.0135	1.91	29.5416554381975
12.6	0.013	1.91	29.4426529690617
12.7	0.013	1.91	29.5416554381975
12.8	0.013	1.91	29.5416554381975
12.9	0.013	1.91	29.5416554381975
13.001	0.013	1.91	29.5416554381975
