MIN=0	-3	0	
MAX=1280	3	0.5	
SCALE=500	1	0.1	
DEC=0	3	4	
DEF="Time" t / s	"Voltage" U_B1 / V	"Frequency" f / Hz	
0	1.923	NAN	
1	2.0295	NAN	
2	2.181	NAN	
3	2.2215	NAN	
4	2.175	NAN	
5	2.112	NAN	
6.006	2.1	NAN	
7	2.1045	NAN	
8	2.046	NAN	
9	1.923	NAN	
10.006	2.0475	NAN	
11	2.19	NAN	
12	2.226	NAN	
13	2.193	NAN	
14.006	2.127	NAN	
15	2.1045	NAN	
16	2.112	NAN	
17	2.076	NAN	
18	1.95	NAN	
19	1.986	NAN	
20	2.1615	NAN	
21	2.2305	NAN	
22	2.208	NAN	
23	2.142	NAN	
24	2.1075	NAN	
25	2.115	NAN	
26	2.0955	NAN	
27	1.9935	NAN	
28	1.9305	NAN	
29	2.1225	NAN	
30	2.223	NAN	
31	2.2275	NAN	
32	2.1705	NAN	
33	2.118	NAN	
34	2.115	NAN	
35	2.1165	NAN	
36	2.0745	NAN	
37	1.95	NAN	
38.001	1.9995	NAN	
39	2.166	NAN	
40	2.2365	NAN	
41	2.22	NAN	
42	2.1585	NAN	
43	2.1165	NAN	
44	2.1195	NAN	
45.002	2.115	NAN	
46	2.0415	NAN	
47	1.932	NAN	
48	2.0625	NAN	
49.003	2.1975	NAN	
50	2.241	NAN	
51	2.2095	NAN	
52.004	2.148	NAN	
53	2.1165	NAN	
54	2.124	NAN	
55	2.112	NAN	
56.006	2.028	NAN	
57	1.932	NAN	
58	2.079	NAN	
59	2.2065	NAN	
60	2.2425	NAN	
61.002	2.2215	NAN	
62	2.1615	NAN	
63	2.121	NAN	
64	2.124	NAN	
65	2.121	NAN	
66	2.0625	NAN	
67	1.947	NAN	
68	2.0205	NAN	
69	2.1735	NAN	
70	2.241	NAN	
71	2.232	NAN	
72	2.1765	NAN	
73	2.1285	NAN	
74.001	2.1225	NAN	
75	2.1285	NAN	
76	2.091	NAN	
77	1.98	NAN	
78	1.95	NAN	
79	2.1285	NAN	
80	2.226	NAN	
81.002	2.247	NAN	
82	2.2065	NAN	
83	2.1495	NAN	
84	2.124	NAN	
85.006	2.127	NAN	
86	2.127	NAN	
87	2.0745	NAN	
88	1.962	NAN	
89	1.989	NAN	
90	2.1525	NAN	
91	2.2365	NAN	
92	2.247	NAN	
93	2.2035	NAN	
94	2.148	NAN	
95	2.1255	NAN	
96	2.1315	NAN	
97	2.124	NAN	
98	2.0625	NAN	
99	1.956	NAN	
100	2.016	NAN	
101	2.1675	NAN	
102	2.2425	NAN	
103	2.2485	NAN	
104.006	2.2065	NAN	
105	2.1525	NAN	
106	2.1285	NAN	
107	2.133	NAN	
108.006	2.1345	NAN	
109	2.091	NAN	
110	1.9845	NAN	
111	1.956	NAN	
112	2.124	NAN	
113	2.2245	NAN	
114	2.2575	NAN	
115	2.2335	NAN	
116	2.1795	NAN	
117	2.139	NAN	
118	2.133	NAN	
119	2.1405	NAN	
120.005	2.118	NAN	
121	2.04	NAN	
122	1.9545	NAN	
123	2.058	NAN	
124	2.19	NAN	
125	2.253	NAN	
126	2.256	NAN	
127	2.2155	NAN	
128	2.163	NAN	
129	2.1375	NAN	
130	2.1405	NAN	
131	2.145	NAN	
132	2.1165	NAN	
133	2.0355	NAN	
134	1.959	NAN	
135	2.0685	NAN	
136.004	2.196	NAN	
137	2.259	NAN	
138	2.262	NAN	
139	2.2245	NAN	
140	2.172	NAN	
141	2.1435	NAN	
142	2.145	NAN	
143	2.1495	NAN	
144	2.1225	NAN	
145	2.0445	NAN	
146	1.9665	NAN	
147	2.0595	NAN	
148	2.19	NAN	
149	2.259	NAN	
150	2.271	NAN	
151	2.2395	NAN	
152	2.1885	NAN	
153	2.1525	NAN	
154	2.148	NAN	
155	2.154	NAN	
156	2.148	NAN	
157	2.103	NAN	
158	2.0055	NAN	
159	1.971	NAN	
160	2.118	NAN	
161	2.223	NAN	
162	2.2725	NAN	
163	2.271	NAN	
164	2.2335	NAN	
165	2.184	NAN	
166	2.154	NAN	
167	2.1525	NAN	
168	2.16	NAN	
169	2.145	NAN	
170	2.0865	NAN	
171	1.9965	NAN	
172	1.9965	NAN	
173	2.1435	NAN	
174	2.238	NAN	
175	2.2785	NAN	
176	2.2725	NAN	
177	2.2335	NAN	
178	2.196	NAN	
179.002	2.1615	NAN	
180	2.1555	NAN	
181	2.163	NAN	
182	2.157	NAN	
183.004	2.115	NAN	
184	2.0265	NAN	
185	1.98	NAN	
186	2.0955	NAN	
187.004	2.208	NAN	
188	2.271	NAN	
189	2.286	NAN	
190	2.262	NAN	
191.005	2.217	NAN	
192	2.175	NAN	
193	2.1585	NAN	
194	2.163	NAN	
195.005	2.1675	NAN	
196	2.145	NAN	
197	2.0835	NAN	
198	2.001	NAN	
199	2.0085	NAN	
200	2.1465	NAN	
201	2.238	NAN	
202	2.2785	NAN	
203	2.2875	NAN	
204	2.2635	NAN	
205	2.2185	NAN	
206	2.1795	NAN	
207	2.1615	NAN	
208	2.166	NAN	
209	2.1705	NAN	
210	2.154	NAN	
211	2.1015	NAN	
212	2.0145	NAN	
213	1.989	NAN	
214	2.1165	NAN	
215	2.2185	NAN	
216	2.2755	NAN	
217	2.292	NAN	
218	2.2725	NAN	
219	2.232	NAN	
220	2.19	NAN	
221	2.166	NAN	
222	2.166	NAN	
223	2.172	NAN	
224	2.166	NAN	
225	2.1405	NAN	
226	2.0745	NAN	
227	2.0025	NAN	
228	2.0205	NAN	
229	2.1495	NAN	
230	2.238	NAN	
231	2.2845	NAN	
232	2.2935	NAN	
233	2.2695	NAN	
234	2.229	NAN	
235	2.19	NAN	
236	2.1675	NAN	
237.005	2.1675	NAN	
238	2.175	NAN	
239	2.169	NAN	
240	2.139	NAN	
241	2.0715	NAN	
242	2.0025	NAN	
243	2.0205	NAN	
244	2.1465	NAN	
245	2.2335	NAN	
246	2.2815	NAN	
247	2.295	NAN	
248	2.277	NAN	
249	2.247	NAN	
250	2.2065	NAN	
251	2.1765	NAN	
252.004	2.166	NAN	
253	2.172	NAN	
254	2.175	NAN	
255	2.1615	NAN	
256.004	2.1195	NAN	
257	2.043	NAN	
258	1.9935	NAN	
259	2.055	NAN	
260.004	2.1675	NAN	
261	2.2455	NAN	
262	2.286	NAN	
263	2.2935	NAN	
264.005	2.274	NAN	
265	2.238	NAN	
266	2.199	NAN	
267	2.1735	NAN	
268.005	2.166	NAN	
269	2.172	NAN	
270	2.175	NAN	
271	2.1615	NAN	
272.005	2.121	NAN	
273	2.0655	NAN	
