MIN=0	-3	0	
MAX=3454	3	0.5	
SCALE=1000	1	0.1	
DEC=0	3	4	
DEF="Time" t / s	"Voltage" U_B1 / V	"Frequency" f / Hz	
0	1.893	NAN	
1	1.893	NAN	
2	1.8915	NAN	
3	1.8915	NAN	
4	1.8915	NAN	
5	1.8915	NAN	
6	1.8915	NAN	
7	1.89	NAN	
8	1.89	NAN	
9	1.89	NAN	
10	1.89	NAN	
11	1.8885	NAN	
12	1.8885	NAN	
13	1.8885	NAN	
14	1.8885	NAN	
15	1.8885	NAN	
16	1.8885	NAN	
17	1.8885	NAN	
18	1.8885	NAN	
19	1.8885	NAN	
20	1.8885	NAN	
21	1.8885	NAN	
22	1.8885	NAN	
23	1.8885	NAN	
24	1.8885	NAN	
25	1.8885	NAN	
26	1.887	NAN	
27	1.8885	NAN	
28	1.887	NAN	
29	1.887	NAN	
30	1.887	NAN	
31	1.887	NAN	
32	1.887	NAN	
33	1.887	NAN	
34	1.8855	NAN	
35	1.8855	NAN	
36	1.8855	NAN	
37	1.8855	NAN	
38	1.8855	NAN	
39	1.884	NAN	
40	1.884	NAN	
41	1.884	NAN	
42	1.884	NAN	
43	1.8825	NAN	
44	1.8825	NAN	
45	1.8825	NAN	
46	1.8825	NAN	
47	1.881	NAN	
48	1.881	NAN	
49	1.881	NAN	
50	1.881	NAN	
51	1.881	NAN	
52	1.881	NAN	
53	1.8795	NAN	
54	1.8795	NAN	
55.003	1.8795	NAN	
56	1.8795	NAN	
57	1.8795	NAN	
58	1.8795	NAN	
59.002	1.8795	NAN	
60	1.8795	NAN	
61	1.8795	NAN	
62	1.878	NAN	
63	1.878	NAN	
64	1.878	NAN	
65	1.878	NAN	
66	1.878	NAN	
67	1.878	NAN	
68.005	1.878	NAN	
69	1.878	NAN	
70	1.8765	NAN	
71	1.8765	NAN	
72	1.8765	NAN	
73.025	1.8765	NAN	
74	1.8765	NAN	
75.043	1.8765	NAN	
76	1.8765	NAN	
77.002	1.8765	NAN	
78.006	1.875	NAN	
79	1.875	NAN	
80	1.875	NAN	
81	1.875	NAN	
82.014	1.8735	NAN	
83.053	1.8705	NAN	
84	1.8705	NAN	
85.031	1.8705	NAN	
86.005	1.8705	NAN	
87.074	1.869	NAN	
88.001	1.869	NAN	
89	1.869	NAN	
90.043	1.869	NAN	
91	1.869	NAN	
92	1.8675	NAN	
93	1.8675	NAN	
94.002	1.8675	NAN	
95	1.8675	NAN	
96	1.8675	NAN	
97	1.8675	NAN	
98.002	1.866	NAN	
99	1.866	NAN	
100	1.866	NAN	
101	1.866	NAN	
102	1.866	NAN	
103	1.866	NAN	
104	1.866	NAN	
105	1.8645	NAN	
106	1.8645	NAN	
107	1.8645	NAN	
108	1.8645	NAN	
109.002	1.8645	NAN	
110.001	1.8645	NAN	
111.001	1.8645	NAN	
112	1.8645	NAN	
113	1.8645	NAN	
114	1.8645	NAN	
115	1.8645	NAN	
116	1.8645	NAN	
117	1.8645	NAN	
118	1.8645	NAN	
119	1.8645	NAN	
120	1.8645	NAN	
121	1.8645	NAN	
122	1.8645	NAN	
123	1.863	NAN	
124	1.8615	NAN	
125	1.8615	NAN	
126.006	1.8615	NAN	
127	1.8615	NAN	
128	1.8615	NAN	
129	1.8615	NAN	
130	1.8615	NAN	
131	1.8615	NAN	
132	1.8615	NAN	
133	1.8615	NAN	
134	1.8615	NAN	
135	1.8615	NAN	
136	1.86	NAN	
137.001	1.86	NAN	
138	1.86	NAN	
139.008	1.86	NAN	
140	1.86	NAN	
141	1.86	NAN	
142	1.86	NAN	
143	1.8585	NAN	
144	1.8585	NAN	
145	1.8585	NAN	
146	1.8585	NAN	
147	1.8585	NAN	
148	1.8585	NAN	
