MIN=0	-3	0	
MAX=640	3	0.5	
SCALE=100	1	0.1	
DEC=0	3	4	
DEF="Time" t / s	"Voltage" U_B1 / V	"Frequency" f / Hz	
232	0.336	NAN	
233	0.336	NAN	
234	0.336	NAN	
235	0.3345	NAN	
236	0.336	NAN	
237	0.336	NAN	
238	0.336	NAN	
239	0.336	NAN	
240	0.336	NAN	
241	0.336	NAN	
242	0.336	NAN	
243	0.336	NAN	
244	0.3345	NAN	
245	0.336	NAN	
246	0.336	NAN	
247	0.336	NAN	
248	0.336	NAN	
249	0.336	NAN	
250.002	0.336	NAN	
251	0.336	NAN	
252	0.336	NAN	
253	0.336	NAN	
254	0.3345	NAN	
255	0.3345	NAN	
256	0.336	NAN	
257	0.336	NAN	
258	0.3345	NAN	
259	0.3345	NAN	
260.005	0.3345	NAN	
261	0.336	NAN	
262	0.3345	NAN	
263.003	0.336	NAN	
264	0.336	NAN	
265	0.333	NAN	
266	0.3345	NAN	
267	0.3345	NAN	
268	0.336	NAN	
269	0.336	NAN	
270	0.3345	NAN	
271	0.3345	NAN	
272	0.336	NAN	
273	0.336	NAN	
274	0.336	NAN	
275	0.3345	NAN	
276	0.336	NAN	
277	0.3345	NAN	
278.004	0.336	NAN	
279	0.336	NAN	
280	0.336	NAN	
281	0.3345	NAN	
282	0.336	NAN	
283	0.3345	NAN	
284	0.336	NAN	
285	0.336	NAN	
286	0.336	NAN	
287	0.3345	NAN	
288.002	0.3345	NAN	
289	0.3345	NAN	
290	0.336	NAN	
291	0.336	NAN	
292	0.336	NAN	
293	0.336	NAN	
294	0.336	NAN	
295	0.336	NAN	
296	0.3345	NAN	
297.004	0.3345	NAN	
298	0.336	NAN	
299	0.336	NAN	
300	0.336	NAN	
301	0.336	NAN	
302	0.336	NAN	
303	0.336	NAN	
304	0.336	NAN	
305	0.336	NAN	
306	0.336	NAN	
307	0.336	NAN	
308	0.336	NAN	
309	0.3345	NAN	
310.006	0.336	NAN	
311	0.336	NAN	
312	0.336	NAN	
313	0.336	NAN	
314	0.336	NAN	
315	0.336	NAN	
316	0.336	NAN	
317	0.336	NAN	
318	0.336	NAN	
319	0.3345	NAN	
320	0.336	NAN	
321	0.336	NAN	
322	0.336	NAN	
323	0.336	NAN	
324.005	0.336	NAN	
325	0.336	NAN	
326	0.336	NAN	
327	0.336	NAN	
328	0.336	NAN	
329	0.336	NAN	
330	0.336	NAN	
331	0.336	NAN	
332.001	0.3345	NAN	
333	0.336	NAN	
334	0.336	NAN	
335	0.336	NAN	
336	0.336	NAN	
337	0.336	NAN	
338	0.336	NAN	
339	0.336	NAN	
340	0.336	NAN	
341	0.336	NAN	
342	0.336	NAN	
343	0.336	NAN	
344	0.3345	NAN	
345	0.336	NAN	
346	0.336	NAN	
347	0.336	NAN	
348.004	0.336	NAN	
349	0.336	NAN	
350	0.336	NAN	
351	0.3345	NAN	
352	0.3345	NAN	
353	0.336	NAN	
354	0.336	NAN	
355	0.336	NAN	
356	0.336	NAN	
357	0.336	NAN	
358	0.336	NAN	
359	0.336	NAN	
360	0.336	NAN	
361	0.336	NAN	
362	0.336	NAN	
363.007	0.336	NAN	
364	0.336	NAN	
365	0.336	NAN	
366	0.336	NAN	
367	0.336	NAN	
368	0.336	NAN	
369	0.336	NAN	
370	0.336	NAN	
371	0.336	NAN	
372	0.336	NAN	
373	0.336	NAN	
374	0.336	NAN	
375	0.336	NAN	
376	0.336	NAN	
377	0.3345	NAN	
378	0.336	NAN	
379	0.336	NAN	
380	0.336	NAN	
381	0.336	NAN	
382	0.336	NAN	
383	0.336	NAN	
384	0.336	NAN	
385	0.3345	NAN	
386	0.336	NAN	
387	0.336	NAN	
388	0.336	NAN	
389	0.336	NAN	
390	0.3345	NAN	
391	0.336	NAN	
392	0.336	NAN	
393	0.336	NAN	
394	0.3345	NAN	
395	0.3345	NAN	
396	0.3345	NAN	
397	0.336	NAN	
398	0.3345	NAN	
399	0.336	NAN	
400	0.336	NAN	
401	0.336	NAN	
402	0.336	NAN	
403	0.336	NAN	
404	0.3345	NAN	
405	0.336	NAN	
406	0.3345	NAN	
407	0.336	NAN	
408	0.336	NAN	
409	0.336	NAN	
410	0.336	NAN	
411	0.3345	NAN	
412	0.336	NAN	
413	0.336	NAN	
414	0.336	NAN	
415	0.336	NAN	
416	0.336	NAN	
417	0.336	NAN	
418	0.336	NAN	
419	0.336	NAN	
420	0.336	NAN	
421	0.336	NAN	
422	0.3345	NAN	
423	0.336	NAN	
424	0.336	NAN	
425	0.336	NAN	
426	0.336	NAN	
427	0.336	NAN	
428	0.336	NAN	
429	0.336	NAN	
430	0.336	NAN	
431	0.3345	NAN	
432	0.3345	NAN	
433	0.336	NAN	
434	0.336	NAN	
435	0.336	NAN	
436	0.336	NAN	
437	0.336	NAN	
438	0.336	NAN	
439	0.336	NAN	
440	0.336	NAN	
441	0.336	NAN	
442	0.336	NAN	
443	0.336	NAN	
444	0.336	NAN	
445	0.336	NAN	
446	0.336	NAN	
447	0.336	NAN	
448	0.336	NAN	
449	0.336	NAN	
450	0.336	NAN	
451	0.336	NAN	
452	0.336	NAN	
453	0.336	NAN	
454	0.336	NAN	
455.007	0.336	NAN	
456	0.3345	NAN	
457	0.336	NAN	
458	0.336	NAN	
459	0.336	NAN	
460	0.336	NAN	
461	0.336	NAN	
462	0.336	NAN	
463	0.336	NAN	
464	0.3345	NAN	
465	0.336	NAN	
466	0.336	NAN	
467	0.336	NAN	
468	0.336	NAN	
469	0.3345	NAN	
470	0.336	NAN	
471	0.336	NAN	
472	0.336	NAN	
473	0.336	NAN	
474	0.336	NAN	
475	0.336	NAN	
476	0.336	NAN	
477	0.336	NAN	
478	0.336	NAN	
479	0.336	NAN	
480	0.336	NAN	
481	0.336	NAN	
482	0.336	NAN	
483.005	0.336	NAN	
484	0.336	NAN	
485	0.336	NAN	
486	0.336	NAN	
487	0.336	NAN	
488	0.336	NAN	
489	0.336	NAN	
490	0.336	NAN	
491	0.336	NAN	
492	0.336	NAN	
493	0.336	NAN	
494	0.336	NAN	
495	0.336	NAN	
496	0.336	NAN	
497.006	0.336	NAN	
498	0.336	NAN	
499	0.336	NAN	
500	0.336	NAN	
501	0.336	NAN	
502.002	0.336	NAN	
503	0.336	NAN	
504	0.336	NAN	
505	0.336	NAN	
506	0.336	NAN	
507	0.336	NAN	
508	0.3345	NAN	
509	0.336	NAN	
510	0.336	NAN	
511.007	0.336	NAN	
512	0.336	NAN	
513	0.336	NAN	
514	0.336	NAN	
515	0.3375	NAN	
516	0.336	NAN	
517	0.336	NAN	
518	0.336	NAN	
519	0.336	NAN	
520	0.336	NAN	
521	0.336	NAN	
522	0.336	NAN	
523	0.336	NAN	
524	0.336	NAN	
525.006	0.336	NAN	
526	0.336	NAN	
527	0.336	NAN	
528	0.336	NAN	
529	0.3375	NAN	
530	0.336	NAN	
531	0.3375	NAN	
532.005	0.336	NAN	
533	0.336	NAN	
534	0.3345	NAN	
535	0.3375	NAN	
536	0.336	NAN	
537.006	0.336	NAN	
538	0.336	NAN	
539	0.336	NAN	
540	0.336	NAN	
541	0.336	NAN	
542.006	0.336	NAN	
543	0.336	NAN	
544	0.336	NAN	
545.002	0.3345	NAN	
546	0.336	NAN	
547	0.336	NAN	
548	0.336	NAN	
549	0.336	NAN	
550	0.336	NAN	
551	0.336	NAN	
552	0.3375	NAN	
553	0.3375	NAN	
554.001	0.3375	NAN	
555	0.3375	NAN	
556	0.3375	NAN	
557	0.3375	NAN	
558	0.3375	NAN	
559	0.3375	NAN	
560	0.3375	NAN	
561	0.3375	NAN	
562	0.3375	NAN	
563	0.3375	NAN	
564	0.3375	NAN	
565	0.3375	NAN	
566	0.3375	NAN	
567	0.3375	NAN	
568	0.3375	NAN	
569	0.3375	NAN	
570	0.3375	NAN	
571	0.336	NAN	
572	0.3375	NAN	
573	0.3375	NAN	
574	0.3375	NAN	
575	0.3375	NAN	
576	0.3375	NAN	
577	0.3375	NAN	
578	0.339	NAN	
579	0.3375	NAN	
580	0.3375	NAN	
581.006	0.336	NAN	
582	0.3375	NAN	
583	0.339	NAN	
584.005	0.3375	NAN	
585	0.3375	NAN	
586	0.3375	NAN	
587	0.339	NAN	
588	0.339	NAN	
589	0.3375	NAN	
590	0.3375	NAN	
591	0.3375	NAN	
592	0.339	NAN	
593	0.339	NAN	
594	0.339	NAN	
595	0.339	NAN	
596	0.3375	NAN	
597	0.339	NAN	
598	0.339	NAN	
599	0.339	NAN	
600	0.339	NAN	
601	0.339	NAN	
602	0.339	NAN	
603	0.339	NAN	
604	0.339	NAN	
605	0.3375	NAN	
606	0.3375	NAN	
607	0.339	NAN	
608.001	0.339	NAN	
609	0.3375	NAN	
610	0.3375	NAN	
611	0.3375	NAN	
612	0.3375	NAN	
613	0.339	NAN	
614.007	0.339	NAN	
615	0.339	NAN	
616	0.3375	NAN	
617	0.3375	NAN	
618	0.3375	NAN	
619	0.339	NAN	
620	0.339	NAN	
621	0.3375	NAN	
